"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2502","0.0-0.0","8880","1870779","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","15618","0.0-1.0","8880","1870779","[object Object]","[object Object]","1","13103","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","19407","0.0-2.0","8880","1870779","[object Object]","[object Object]","1","3782","","","{""Q0"":""A12PONCME4OT50""}",""
"","html-button-response","3","20487","0.0-3.0","8880","1870779","[object Object]","[object Object]","1","1078","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","57998","0.0-4.0","8880","1870779","[object Object]","[object Object]","1","37508","","","{""Q0"":""27"",""Q1"":""India"",""Q2"":""English"",""Q3"":""Bachelors of Engineering ""}",""
"","survey-likert","5","60232","0.0-5.0","8880","1870779","[object Object]","[object Object]","1","2230","","","{""Q0"":0}",""
"","html-keyboard-response","6","62247","0.0-6.0","8880","1870779","[object Object]","[object Object]","1","2015","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","92111","0.0-7.0-0.0","8880","1870779","[object Object]","[object Object]","1","","[""clips/2017-06-22-111246014789-jointtask.mp4""]","","",""
"","survey-text","8","216615","0.0-7.0-1.0","8880","1870779","[object Object]","[object Object]","1","124501","","","{""Q0"":""One child is taking some toy and playing with the other one. ""}",""
"","video","9","243756","0.0-7.0-0.1","8880","1870779","[object Object]","[object Object]","1","","[""clips/2017-06-29-105524492596-1task1watch.mp4""]","","",""
"","survey-text","10","301400","0.0-7.0-1.1","8880","1870779","[object Object]","[object Object]","1","57637","","","{""Q0"":""One Kid is playing Keyboard or piano for the other one. ""}",""
"","video","11","331486","0.0-7.0-0.2","8880","1870779","[object Object]","[object Object]","1","","[""clips/2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","12","357431","0.0-7.0-1.2","8880","1870779","[object Object]","[object Object]","1","25941","","","{""Q0"":""Now the 2nd kid is playing the keyboard with the assist from kid 1""}",""
"","video","13","388781","0.0-7.0-0.3","8880","1870779","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","14","414190","0.0-7.0-1.3","8880","1870779","[object Object]","[object Object]","1","25405","","","{""Q0"":""Now kid 1 and Kid 2 both are playing the keyboard. ""}",""
"","html-keyboard-response","15","415734","0.0-8.0","8880","1870779","[object Object]","[object Object]","1","1542","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
