"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","10896","0.0-0.0","2368","8697485","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","11792","0.0-1.0","2368","8697485","[object Object]","[object Object]","1","888","Welcome to the experiment. Press any key to begin.","27","",""
"","survey-text","2","17118","0.0-2.0","2368","8697485","[object Object]","[object Object]","1","5323","","","{""Q0"":""A11DV053R2UV8J""}",""
"","html-button-response","3","20014","0.0-3.0","2368","8697485","[object Object]","[object Object]","1","2894","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","84558","0.0-4.0","2368","8697485","[object Object]","[object Object]","1","64542","","","{""Q0"":""27"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""BACHALR DEGERY""}",""
"","survey-likert","5","102513","0.0-5.0","2368","8697485","[object Object]","[object Object]","1","17943","","","{""Q0"":0}",""
"","html-keyboard-response","6","104250","0.0-6.0","2368","8697485","[object Object]","[object Object]","1","1729","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","27","",""
"","video","7","136267","0.0-7.0-0.0","2368","8697485","[object Object]","[object Object]","1","","[""clips/2017-06-06-150808383862-fight.mp4""]","","",""
"","survey-text","8","150222","0.0-7.0-1.0","2368","8697485","[object Object]","[object Object]","1","13948","","","{""Q0"":""DROWING""}",""
"","video","9","181366","0.0-7.0-0.1","2368","8697485","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","10","189789","0.0-7.0-1.1","2368","8697485","[object Object]","[object Object]","1","8420","","","{""Q0"":""DWORING""}",""
"","video","11","217948","0.0-7.0-0.2","2368","8697485","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","12","232438","0.0-7.0-1.2","2368","8697485","[object Object]","[object Object]","1","14486","","","{""Q0"":""DROWING""}",""
"","video","13","258462","0.0-7.0-0.3","2368","8697485","[object Object]","[object Object]","1","","[""clips/2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","14","265936","0.0-7.0-1.3","2368","8697485","[object Object]","[object Object]","1","7469","","","{""Q0"":""DROWING""}",""
"","html-keyboard-response","15","267497","0.0-8.0","2368","8697485","[object Object]","[object Object]","1","1557","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","27","",""
