"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","5278","0.0-0.0","8010","3660200","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","10037","0.0-1.0","8010","3660200","[object Object]","[object Object]","3","4459","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","16147","0.0-2.0","8010","3660200","[object Object]","[object Object]","3","6105","","","{""Q0"":""A31BHRW6QKVBQ9""}",""
"","html-button-response","3","28667","0.0-3.0","8010","3660200","[object Object]","[object Object]","3","12514","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","46722","0.0-4.0","8010","3660200","[object Object]","[object Object]","3","18053","","","{""Q0"":""25"",""Q1"":""India"",""Q2"":""Tamil"",""Q3"":""Graduate""}",""
"","survey-likert","5","49061","0.0-5.0","8010","3660200","[object Object]","[object Object]","3","2334","","","{""Q0"":0}",""
"","html-keyboard-response","6","59501","0.0-6.0","8010","3660200","[object Object]","[object Object]","3","10437","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","100321","0.0-7.0-0.0","8010","3660200","[object Object]","[object Object]","3","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","8","183930","0.0-7.0-1.0","8010","3660200","[object Object]","[object Object]","3","83606","","","{""Q0"":""They were playing together looks like they are sisters they were so enjoyable , so played together with fullest of happiness.""}",""
"","video","9","224565","0.0-7.0-0.1","8010","3660200","[object Object]","[object Object]","3","","[""clips/raw-2017-06-16-110134843091-turntaking.mp4""]","","",""
"","survey-text","10","280817","0.0-7.0-1.1","8010","3660200","[object Object]","[object Object]","3","56247","","","{""Q0"":""both were not so interactive and only one child was good in interacting and playing well""}",""
"","video","11","319729","0.0-7.0-0.2","8010","3660200","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","12","403937","0.0-7.0-1.2","8010","3660200","[object Object]","[object Object]","3","84203","","","{""Q0"":""both were so playful and only one child was brainy and she finished the task well and she only played well but the other children was so unruly and he did not concentrate on the game.""}",""
"","video","13","443790","0.0-7.0-0.3","8010","3660200","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","14","495449","0.0-7.0-1.3","8010","3660200","[object Object]","[object Object]","3","51655","","","{""Q0"":""both the children was so interacted and so playful, and they were like brothers.""}",""
"","html-keyboard-response","15","501308","0.0-8.0","8010","3660200","[object Object]","[object Object]","3","5853","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","13","",""
