"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","32765","0.0-0.0","6968","2547956","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","94129","0.0-1.0","6968","2547956","[object Object]","[object Object]","1","61345","Welcome to the experiment. Press any key to begin.","13","",""
"","survey-text","2","100379","0.0-2.0","6968","2547956","[object Object]","[object Object]","1","6240","","","{""Q0"":""A1E46RNRQ6P18L""}",""
"","html-button-response","3","102654","0.0-3.0","6968","2547956","[object Object]","[object Object]","1","2267","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","127887","0.0-4.0","6968","2547956","[object Object]","[object Object]","1","25226","","","{""Q0"":""25"",""Q1"":""Americano"",""Q2"":""Ingles"",""Q3"":""Licenciatura""}",""
"","survey-likert","5","130403","0.0-5.0","6968","2547956","[object Object]","[object Object]","1","2505","","","{""Q0"":0}",""
"","html-keyboard-response","6","134288","0.0-6.0","6968","2547956","[object Object]","[object Object]","1","3880","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","13","",""
"","video","7","177173","0.0-7.0-0.0","6968","2547956","[object Object]","[object Object]","1","","[""clips/2017-06-13-110008089945-fight.mp4""]","","",""
"","survey-text","8","262474","0.0-7.0-1.0","6968","2547956","[object Object]","[object Object]","1","85293","","","{""Q0"":""they were interacting and conversing maybe changing something\n""}",""
"","video","9","326532","0.0-7.0-0.1","6968","2547956","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","10","351142","0.0-7.0-1.1","6968","2547956","[object Object]","[object Object]","1","24604","","","{""Q0"":""they were cleaning something, maybe touching too\n""}",""
"","video","11","388182","0.0-7.0-0.2","6968","2547956","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","12","425083","0.0-7.0-1.2","6968","2547956","[object Object]","[object Object]","1","36895","","","{""Q0"":""not in detail\n""}",""
"","video","13","462612","0.0-7.0-0.3","6968","2547956","[object Object]","[object Object]","1","","[""clips/2017-06-27-105946305604-laughing.mp4""]","","",""
