"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2110","0.0-0.0","2023","3729200","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","3884","0.0-1.0","2023","3729200","[object Object]","[object Object]","4","1769","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","13334","0.0-2.0","2023","3729200","[object Object]","[object Object]","4","9445","","","{""Q0"":""A77K8W55MJEKX""}",""
"","html-button-response","3","20302","0.0-3.0","2023","3729200","[object Object]","[object Object]","4","6966","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","33062","0.0-4.0","2023","3729200","[object Object]","[object Object]","4","12757","","","{""Q0"":""45"",""Q1"":""AMERICAN"",""Q2"":""ENGLISH"",""Q3"":""MASTER'S""}",""
"","survey-likert","5","35167","0.0-5.0","2023","3729200","[object Object]","[object Object]","4","2101","","","{""Q0"":1}",""
"","html-keyboard-response","6","37900","0.0-6.0","2023","3729200","[object Object]","[object Object]","4","2732","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","77265","0.0-7.0-0.0","2023","3729200","[object Object]","[object Object]","4","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","8","119935","0.0-7.0-1.0","2023","3729200","[object Object]","[object Object]","4","42667","","","{""Q0"":""Both boys were participating in the game. No one person was dominating the other. Both boys were equally involved in the activity. ""}",""
"","survey-text","9","127902","0.0-7.0-2.0","2023","3729200","[object Object]","[object Object]","4","7966","","","{""Q0"":""7 years""}",""
"","survey-likert","10","132046","0.0-7.0-3.0","2023","3729200","[object Object]","[object Object]","4","4141","","","{""Q0"":0}",""
"","survey-likert","11","137063","0.0-7.0-4.0","2023","3729200","[object Object]","[object Object]","4","5013","","","{""Q0"":0}",""
"","survey-likert","12","139789","0.0-7.0-5.0","2023","3729200","[object Object]","[object Object]","4","2725","","","{""Q0"":0}",""
"","survey-likert","13","147943","0.0-7.0-6.0","2023","3729200","[object Object]","[object Object]","4","8150","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","14","151590","0.0-7.0-7.0","2023","3729200","[object Object]","[object Object]","4","3645","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","155102","0.0-7.0-8.0","2023","3729200","[object Object]","[object Object]","4","3509","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","16","157694","0.0-7.0-9.0","2023","3729200","[object Object]","[object Object]","4","2590","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","17","160702","0.0-7.0-10.0","2023","3729200","[object Object]","[object Object]","4","3004","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","18","164087","0.0-7.0-11.0","2023","3729200","[object Object]","[object Object]","4","3381","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","19","167799","0.0-7.0-12.0","2023","3729200","[object Object]","[object Object]","4","3705","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","20","170974","0.0-7.0-13.0","2023","3729200","[object Object]","[object Object]","4","3169","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","21","173926","0.0-7.0-14.0","2023","3729200","[object Object]","[object Object]","4","2949","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","176870","0.0-7.0-15.0","2023","3729200","[object Object]","[object Object]","4","2942","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","23","181182","0.0-7.0-16.0","2023","3729200","[object Object]","[object Object]","4","4310","","","{""Q0"":2,""Q1"":2}",""
"","video","24","215791","0.0-7.0-0.1","2023","3729200","[object Object]","[object Object]","4","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","25","244534","0.0-7.0-1.1","2023","3729200","[object Object]","[object Object]","4","28740","","","{""Q0"":""the boy on the left was more actively participating than the girl on the right""}",""
"","survey-text","26","249863","0.0-7.0-2.1","2023","3729200","[object Object]","[object Object]","4","5325","","","{""Q0"":""5 years""}",""
"","survey-likert","27","253734","0.0-7.0-3.1","2023","3729200","[object Object]","[object Object]","4","3869","","","{""Q0"":0}",""
"","survey-likert","28","256694","0.0-7.0-4.1","2023","3729200","[object Object]","[object Object]","4","2957","","","{""Q0"":2}",""
"","survey-likert","29","258894","0.0-7.0-5.1","2023","3729200","[object Object]","[object Object]","4","2197","","","{""Q0"":0}",""
"","survey-likert","30","265902","0.0-7.0-6.1","2023","3729200","[object Object]","[object Object]","4","7003","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","31","270622","0.0-7.0-7.1","2023","3729200","[object Object]","[object Object]","4","4717","","","{""Q0"":1,""Q1"":3}",""
"","survey-likert","32","274847","0.0-7.0-8.1","2023","3729200","[object Object]","[object Object]","4","4222","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","33","278814","0.0-7.0-9.1","2023","3729200","[object Object]","[object Object]","4","3964","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","34","283255","0.0-7.0-10.1","2023","3729200","[object Object]","[object Object]","4","4437","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","35","287080","0.0-7.0-11.1","2023","3729200","[object Object]","[object Object]","4","3820","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","36","291502","0.0-7.0-12.1","2023","3729200","[object Object]","[object Object]","4","4420","","","{""Q0"":0,""Q1"":3}",""
"","survey-likert","37","295279","0.0-7.0-13.1","2023","3729200","[object Object]","[object Object]","4","3773","","","{""Q0"":0,""Q1"":1}",""
"","survey-likert","38","299582","0.0-7.0-14.1","2023","3729200","[object Object]","[object Object]","4","4299","","","{""Q0"":4,""Q1"":2}",""
"","survey-likert","39","304159","0.0-7.0-15.1","2023","3729200","[object Object]","[object Object]","4","4573","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","40","307782","0.0-7.0-16.1","2023","3729200","[object Object]","[object Object]","4","3620","","","{""Q0"":3,""Q1"":1}",""
"","video","41","340703","0.0-7.0-0.2","2023","3729200","[object Object]","[object Object]","4","","[""clips/raw-2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","42","370325","0.0-7.0-1.2","2023","3729200","[object Object]","[object Object]","4","29616","","","{""Q0"":""both boys were equally engaged in the activity, no one person was dominating the other""}",""
"","survey-text","43","373661","0.0-7.0-2.2","2023","3729200","[object Object]","[object Object]","4","3333","","","{""Q0"":""5""}",""
"","survey-likert","44","376254","0.0-7.0-3.2","2023","3729200","[object Object]","[object Object]","4","2590","","","{""Q0"":1}",""
"","survey-likert","45","379166","0.0-7.0-4.2","2023","3729200","[object Object]","[object Object]","4","2908","","","{""Q0"":2}",""
"","survey-likert","46","382311","0.0-7.0-5.2","2023","3729200","[object Object]","[object Object]","4","3138","","","{""Q0"":0}",""
"","survey-likert","47","386751","0.0-7.0-6.2","2023","3729200","[object Object]","[object Object]","4","4437","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","48","394239","0.0-7.0-7.2","2023","3729200","[object Object]","[object Object]","4","7484","","","{""Q0"":0,""Q1"":1}",""
"","survey-likert","49","397398","0.0-7.0-8.2","2023","3729200","[object Object]","[object Object]","4","3155","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","50","402831","0.0-7.0-9.2","2023","3729200","[object Object]","[object Object]","4","5429","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","51","405758","0.0-7.0-10.2","2023","3729200","[object Object]","[object Object]","4","2924","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","52","409302","0.0-7.0-11.2","2023","3729200","[object Object]","[object Object]","4","3537","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","53","414101","0.0-7.0-12.2","2023","3729200","[object Object]","[object Object]","4","4797","","","{""Q0"":0,""Q1"":3}",""
"","survey-likert","54","419431","0.0-7.0-13.2","2023","3729200","[object Object]","[object Object]","4","5325","","","{""Q0"":0,""Q1"":1}",""
"","survey-likert","55","423533","0.0-7.0-14.2","2023","3729200","[object Object]","[object Object]","4","4100","","","{""Q0"":3,""Q1"":2}",""
"","survey-likert","56","427430","0.0-7.0-15.2","2023","3729200","[object Object]","[object Object]","4","3891","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","57","431310","0.0-7.0-16.2","2023","3729200","[object Object]","[object Object]","4","3876","","","{""Q0"":1,""Q1"":0}",""
"","video","58","468215","0.0-7.0-0.3","2023","3729200","[object Object]","[object Object]","4","","[""clips/raw-2017-06-22-101045562870-playing.mp4""]","","",""
"","survey-text","59","482533","0.0-7.0-1.3","2023","3729200","[object Object]","[object Object]","4","14314","","","{""Q0"":""both girls were having fun playing together""}",""
"","survey-text","60","485158","0.0-7.0-2.3","2023","3729200","[object Object]","[object Object]","4","2620","","","{""Q0"":""5""}",""
"","survey-likert","61","487214","0.0-7.0-3.3","2023","3729200","[object Object]","[object Object]","4","2052","","","{""Q0"":0}",""
"","survey-likert","62","494782","0.0-7.0-4.3","2023","3729200","[object Object]","[object Object]","4","7564","","","{""Q0"":0}",""
"","survey-likert","63","496583","0.0-7.0-5.3","2023","3729200","[object Object]","[object Object]","4","1795","","","{""Q0"":0}",""
"","survey-likert","64","502870","0.0-7.0-6.3","2023","3729200","[object Object]","[object Object]","4","6282","","","{""Q0"":3,""Q1"":1}",""
"","survey-likert","65","506534","0.0-7.0-7.3","2023","3729200","[object Object]","[object Object]","4","3660","","","{""Q0"":2,""Q1"":3}",""
"","survey-likert","66","509430","0.0-7.0-8.3","2023","3729200","[object Object]","[object Object]","4","2892","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","67","513334","0.0-7.0-9.3","2023","3729200","[object Object]","[object Object]","4","3896","","","{""Q0"":3,""Q1"":4}",""
"","survey-likert","68","518078","0.0-7.0-10.3","2023","3729200","[object Object]","[object Object]","4","4739","","","{""Q0"":4,""Q1"":1}",""
"","survey-likert","69","521815","0.0-7.0-11.3","2023","3729200","[object Object]","[object Object]","4","3732","","","{""Q0"":4,""Q1"":3}",""
"","survey-likert","70","525695","0.0-7.0-12.3","2023","3729200","[object Object]","[object Object]","4","3876","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","71","528446","0.0-7.0-13.3","2023","3729200","[object Object]","[object Object]","4","2746","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","72","531006","0.0-7.0-14.3","2023","3729200","[object Object]","[object Object]","4","2556","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","73","533902","0.0-7.0-15.3","2023","3729200","[object Object]","[object Object]","4","2892","","","{""Q0"":1,""Q1"":0}",""
"","survey-likert","74","537142","0.0-7.0-16.3","2023","3729200","[object Object]","[object Object]","4","3235","","","{""Q0"":3,""Q1"":4}",""
"","html-keyboard-response","75","539367","0.0-8.0","2023","3729200","[object Object]","[object Object]","4","2218","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
