"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","4420","0.0-0.0","2251","4204621","[object Object]","[object Object]","4","","","","",""
"","html-keyboard-response","1","6020","0.0-1.0","2251","4204621","[object Object]","[object Object]","4","1594","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","53834","0.0-2.0","2251","4204621","[object Object]","[object Object]","4","47813","","","{""Q0"":""A2UGM73EHLK6XI""}",""
"","html-button-response","3","58274","0.0-3.0","2251","4204621","[object Object]","[object Object]","4","4436","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","76888","0.0-4.0","2251","4204621","[object Object]","[object Object]","4","18612","","","{""Q0"":""30"",""Q1"":""American"",""Q2"":""English"",""Q3"":""High School""}",""
"","survey-likert","5","79794","0.0-5.0","2251","4204621","[object Object]","[object Object]","4","2900","","","{""Q0"":0}",""
"","html-keyboard-response","6","83459","0.0-6.0","2251","4204621","[object Object]","[object Object]","4","3663","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","124146","0.0-7.0-0.0","2251","4204621","[object Object]","[object Object]","4","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","8","156098","0.0-7.0-1.0","2251","4204621","[object Object]","[object Object]","4","31952","","","{""Q0"":""They wee having fun drawing on the large touch screen, they seemed to be enjoying each other's company""}",""
"","survey-text","9","163146","0.0-7.0-2.0","2251","4204621","[object Object]","[object Object]","4","7048","","","{""Q0"":""8""}",""
"","survey-likert","10","168248","0.0-7.0-3.0","2251","4204621","[object Object]","[object Object]","4","5100","","","{""Q0"":0}",""
"","survey-likert","11","179033","0.0-7.0-4.0","2251","4204621","[object Object]","[object Object]","4","10782","","","{""Q0"":1}",""
"","survey-likert","12","193994","0.0-7.0-5.0","2251","4204621","[object Object]","[object Object]","4","14957","","","{""Q0"":0}",""
"","survey-likert","13","207507","0.0-7.0-6.0","2251","4204621","[object Object]","[object Object]","4","13511","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","14","213587","0.0-7.0-7.0","2251","4204621","[object Object]","[object Object]","4","6077","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","15","217402","0.0-7.0-8.0","2251","4204621","[object Object]","[object Object]","4","3814","","","{""Q0"":1,""Q1"":1}",""
"","survey-likert","16","225033","0.0-7.0-9.0","2251","4204621","[object Object]","[object Object]","4","7627","","","{""Q0"":4,""Q1"":4}",""
"","survey-likert","17","231228","0.0-7.0-10.0","2251","4204621","[object Object]","[object Object]","4","6190","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","18","237875","0.0-7.0-11.0","2251","4204621","[object Object]","[object Object]","4","6646","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","19","244666","0.0-7.0-12.0","2251","4204621","[object Object]","[object Object]","4","6788","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","20","250282","0.0-7.0-13.0","2251","4204621","[object Object]","[object Object]","4","5614","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","21","255506","0.0-7.0-14.0","2251","4204621","[object Object]","[object Object]","4","5221","","","{""Q0"":3,""Q1"":3}",""
"","survey-likert","22","259699","0.0-7.0-15.0","2251","4204621","[object Object]","[object Object]","4","4191","","","{""Q0"":0,""Q1"":0}",""
"","survey-likert","23","267706","0.0-7.0-16.0","2251","4204621","[object Object]","[object Object]","4","8005","","","{""Q0"":3,""Q1"":4}",""
"","video","24","302326","0.0-7.0-0.1","2251","4204621","[object Object]","[object Object]","4","","[""clips/raw-2017-06-26-112331105839-1task1watch.mp4""]","","",""
"","survey-text","25","359003","0.0-7.0-1.1","2251","4204621","[object Object]","[object Object]","4","56674","","","{""Q0"":""Only the boy was interacting with the touch screen but the girl still seemed to be enjoying herself, laughing and talking to her companion. ""}",""
"","survey-text","26","367321","0.0-7.0-2.1","2251","4204621","[object Object]","[object Object]","4","8316","","","{""Q0"":""7""}",""
