"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2250","0.0-0.0","4902","6166788","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","37245","0.0-1.0","4902","6166788","[object Object]","[object Object]","3","34989","Welcome to the experiment. Press any key to begin.","27","",""
"","survey-text","2","42866","0.0-2.0","4902","6166788","[object Object]","[object Object]","3","5615","","","{""Q0"":""AU0EJF1W2CJ0Z""}",""
"","html-button-response","3","45155","0.0-3.0","4902","6166788","[object Object]","[object Object]","3","2281","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","108994","0.0-4.0","4902","6166788","[object Object]","[object Object]","3","63833","","","{""Q0"":""26"",""Q1"":""INDIAN"",""Q2"":""ENGLISH"",""Q3"":""BACHELOR DEGREE""}",""
"","survey-likert","5","126172","0.0-5.0","4902","6166788","[object Object]","[object Object]","3","17171","","","{""Q0"":0}",""
"","html-keyboard-response","6","169093","0.0-6.0","4902","6166788","[object Object]","[object Object]","3","42916","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","27","",""
"","video","7","213100","0.0-7.0-0.0","4902","6166788","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","8","276755","0.0-7.0-1.0","4902","6166788","[object Object]","[object Object]","3","63650","","","{""Q0"":""THE CHILDREN IS VERY CHILD, THAT IS A GAME. ""}",""
"","video","9","310997","0.0-7.0-0.1","4902","6166788","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-140956193720-showingfight.mp4""]","","",""
"","survey-text","10","360370","0.0-7.0-1.1","4902","6166788","[object Object]","[object Object]","3","49369","","","{""Q0"":""THE CHILDRENS IS A GAME AND DRAWINGS. ""}",""
"","video","11","400744","0.0-7.0-0.2","4902","6166788","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-143652394670-turntaking.mp4""]","","",""
"","survey-text","12","425866","0.0-7.0-1.2","4902","6166788","[object Object]","[object Object]","3","25118","","","{""Q0"":""THIS VIDEO TO MEMBERS AS PLAYED GAME""}",""
"","video","13","468842","0.0-7.0-0.3","4902","6166788","[object Object]","[object Object]","3","","[""clips/raw-2017-06-27-105946305604-laughing.mp4""]","","",""
"","survey-text","14","481961","0.0-7.0-1.3","4902","6166788","[object Object]","[object Object]","3","13116","","","{""Q0"":""THIS VIDEO AS GAMES.""}",""
"","html-keyboard-response","15","495170","0.0-8.0","4902","6166788","[object Object]","[object Object]","3","13202","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","27","",""
