"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","12723","0.0-0.0","4830","2666652","[object Object]","[object Object]","3","","","","",""
"","html-keyboard-response","1","15506","0.0-1.0","4830","2666652","[object Object]","[object Object]","3","2777","Welcome to the experiment. Press any key to begin.","71","",""
"","survey-text","2","34314","0.0-2.0","4830","2666652","[object Object]","[object Object]","3","18804","","","{""Q0"":""A16UGMC1682375""}",""
"","html-button-response","3","64551","0.0-3.0","4830","2666652","[object Object]","[object Object]","3","30234","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","101864","0.0-4.0","4830","2666652","[object Object]","[object Object]","3","37311","","","{""Q0"":""28"",""Q1"":""United States"",""Q2"":""English"",""Q3"":""Undergraduate Degree""}",""
"","survey-likert","5","105450","0.0-5.0","4830","2666652","[object Object]","[object Object]","3","3583","","","{""Q0"":1}",""
"","html-keyboard-response","6","111777","0.0-6.0","4830","2666652","[object Object]","[object Object]","3","6325","<p>During this experiment you will be shown 4 short videos of children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","72","",""
"","video","7","151156","0.0-7.0-0.0","4830","2666652","[object Object]","[object Object]","3","","[""clips/raw-2017-06-06-145135235899-independent.mp4""]","","",""
"","survey-text","8","195058","0.0-7.0-1.0","4830","2666652","[object Object]","[object Object]","3","43899","","","{""Q0"":""They both seemed happy and enthusiastic interacting with the touch screen.""}",""
"","video","9","233311","0.0-7.0-0.1","4830","2666652","[object Object]","[object Object]","3","","[""clips/raw-2017-06-20-105505400084-showing.mp4""]","","",""
"","survey-text","10","280708","0.0-7.0-1.1","4830","2666652","[object Object]","[object Object]","3","47395","","","{""Q0"":""They were communicating with each other about the touchscreen. They seemed to be taking turns and possibly talking out a strategy.""}",""
"","video","11","321069","0.0-7.0-0.2","4830","2666652","[object Object]","[object Object]","3","","[""clips/raw-2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","12","452040","0.0-7.0-1.2","4830","2666652","[object Object]","[object Object]","3","130969","","","{""Q0"":""The children didn't seem to be talking to each other at all. The one in the magenta vest seemed more reserved and cautious. The one in the yellow vest appeared to be taking the lead more as far as playing with the touch screen.""}",""
"","video","13","490317","0.0-7.0-0.3","4830","2666652","[object Object]","[object Object]","3","","[""clips/raw-2017-07-05-102437565816-gestures.mp4""]","","",""
"","survey-text","14","569463","0.0-7.0-1.3","4830","2666652","[object Object]","[object Object]","3","79142","","","{""Q0"":""The one in the yellow vest appeared to be hogging a lot of the touch screen without any type of strategy or anything. The other child in the magenta vest looked like she was trying to figure out the game.""}",""
"","html-keyboard-response","15","572306","0.0-8.0","4830","2666652","[object Object]","[object Object]","3","2840","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you the original versions of videos of social interactions showing real people. <br /> Other participants will have watched skeleton versions showing stick-figures. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","70","",""
