"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","surveyCode","mturkID","Demographics","condition","rt","stimulus","key_press","responses","button_pressed"
"true","fullscreen","0","2950","0.0-0.0","3836","8849077","[object Object]","[object Object]","1","","","","",""
"","html-keyboard-response","1","4756","0.0-1.0","3836","8849077","[object Object]","[object Object]","1","1801","Welcome to the experiment. Press any key to begin.","32","",""
"","survey-text","2","7248","0.0-2.0","3836","8849077","[object Object]","[object Object]","1","2489","","","{""Q0"":""A3F90N8YVKJ4I7""}",""
"","html-button-response","3","33046","0.0-3.0","3836","8849077","[object Object]","[object Object]","1","25795","<p> Consent Form. <p><p> In this experiment you will watch videos of children interacting.<p><p> You will be asked questions about each video that you watch. <p><p> Your responses will be anonymised and saved at the end of the experiment.<p><p> You can withdraw from the experiment any time without penalty or loss of benefits to which you are otherwise entitled. You can withdraw by pressing the ESC button during the experiment, or by contacting the researchers after completing the experiment. <p><p> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <p><p> <p><p> Please indicate below if you consent to participate in this study. (If you choose not to consent, press ESC to leave the experiment window.) <p>","","","0"
"","survey-text","4","45155","0.0-4.0","3836","8849077","[object Object]","[object Object]","1","12106","","","{""Q0"":""39"",""Q1"":""United States"",""Q2"":""english"",""Q3"":""BA""}",""
"","survey-likert","5","48103","0.0-5.0","3836","8849077","[object Object]","[object Object]","1","2944","","","{""Q0"":0}",""
"","html-keyboard-response","6","53827","0.0-6.0","3836","8849077","[object Object]","[object Object]","1","5724","<p>During this experiment you will be shown 4 short videos of skeletal figures representing children interacting.</p><p> Pay particular attention to the way the children interact. </p><p> After each video you will be asked some questions about what you have watched. <p/><p>Press any key to begin.</p>","32","",""
"","video","7","84880","0.0-7.0-0.0","3836","8849077","[object Object]","[object Object]","1","","[""clips/2017-05-18-152118060656-independentdistress.mp4""]","","",""
"","survey-text","8","106856","0.0-7.0-1.0","3836","8849077","[object Object]","[object Object]","1","21972","","","{""Q0"":""They were cautious. They were interacting with something dangerous.""}",""
"","video","9","132628","0.0-7.0-0.1","3836","8849077","[object Object]","[object Object]","1","","[""clips/2017-06-23-104918496756-independent.mp4""]","","",""
"","survey-text","10","145937","0.0-7.0-1.1","3836","8849077","[object Object]","[object Object]","1","13305","","","{""Q0"":""They were working on the same task.""}",""
"","video","11","177544","0.0-7.0-0.2","3836","8849077","[object Object]","[object Object]","1","","[""clips/2017-07-06-093740908665-demonstratemanhandle.mp4""]","","",""
"","survey-text","12","187933","0.0-7.0-1.2","3836","8849077","[object Object]","[object Object]","1","10384","","","{""Q0"":""One was learning from the other.""}",""
"","video","13","215159","0.0-7.0-0.3","3836","8849077","[object Object]","[object Object]","1","","[""clips/2017-06-13-140354392253-laugh.mp4""]","","",""
"","survey-text","14","224221","0.0-7.0-1.3","3836","8849077","[object Object]","[object Object]","1","9061","","","{""Q0"":""They were having fun.""}",""
"","html-keyboard-response","15","232941","0.0-8.0","3836","8849077","[object Object]","[object Object]","1","8718","<p>Debrief.<br /> This study examines what types of information humans can gain from observing people's movements in a social interaction. <br /> We showed you skeleton versions of videos of social interactions showing stick-men figures. <br /> Other participants will have watched the original videos of real people. <br /> We want to know what people can work out about the interaction from watching the stick figures (movement only) compared to the original videos. <br /> If you have any questions please contact Severin Lemaignan at severin.lemaignan@uwe.ac.uk <br /> Press any key to continue. </p>","32","",""
